skos_iris,pwc_uris,labels
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-LingualTransfer,https://paperswithcode.com/task/zero-shot-cross-lingual-transfer,Zero-Shot Cross-Lingual Transfer
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-LingualVisualNaturalLanguageInference,https://paperswithcode.com/task/zero-shot-cross-lingual-visual-natural,Zero-Shot Cross-Lingual Visual Natural Language Inference
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-LingualVisualQuestionAnswering,https://paperswithcode.com/task/zero-shot-cross-lingual-visual-question,Zero-Shot Cross-Lingual Visual Question Answering
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-LingualVisualReasoning,https://paperswithcode.com/task/zero-shot-cross-lingual-visual-reasoning,Zero-Shot Cross-Lingual Visual Reasoning
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-ModalRetrieval,https://paperswithcode.com/task/zero-shot-cross-modal-retrieval,Zero-Shot Cross-Modal Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotImageClassification,https://paperswithcode.com/task/zero-shot-image-classification,Zero-Shot Image Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotIntentClassification,https://paperswithcode.com/task/zero-shot-intent-classification,Zero-Shot Intent Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotIntentClassification,https://paperswithcode.com/task/zero-shot-intent-classification-and-slot,Zero-Shot Intent Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotMachineTranslation,https://paperswithcode.com/task/zero-shot-machine-translation,Zero-Shot Machine Translation
http://w3id.org/mlso/vocab/ml_task_type/Zero-shot3DPointCloudClassification,https://paperswithcode.com/task/zero-shot-3d-point-cloud-classification,Zero-shot 3D Point Cloud Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotCross-lingualFact-checking,https://paperswithcode.com/task/zero-shot-cross-lingual-fact-checking,Zero-shot Cross-lingual Fact-checking
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotImageRetrieval,https://paperswithcode.com/task/zero-shot-image-retrieval,Zero-shot Image Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotRelationTripletExtraction,https://paperswithcode.com/task/zero-shot-relation-triplet-extraction,Zero-shot Relation Triplet Extraction
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotTextRetrieval,https://paperswithcode.com/task/zero-shot-text-retrieval,Zero-shot Text Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotTextSearch,https://paperswithcode.com/task/zero-shot-text-search,Zero-shot Text Search
http://w3id.org/mlso/vocab/ml_task_type/drone-basedobjecttracking,https://paperswithcode.com/task/drone-based-object-tracking,drone-based object tracking
http://w3id.org/mlso/vocab/ml_task_type/intensityimagedenoising,https://paperswithcode.com/task/intensity-image-denoising,intensity image denoising
http://w3id.org/mlso/vocab/ml_task_type/motionprediction,https://paperswithcode.com/task/motion-prediction,motion prediction
http://w3id.org/mlso/vocab/ml_task_type/3DObjectReconstruction,https://paperswithcode.com/task/3d-object-reconstruction,3D Object Reconstruction
http://w3id.org/mlso/vocab/ml_task_type/AbstractiveTextSummarization,https://paperswithcode.com/task/abstractive-text-summarization,Abstractive Text Summarization
http://w3id.org/mlso/vocab/ml_task_type/AbstractiveTextSummarization,https://paperswithcode.com/task/cross-lingual-abstractive-summarization,Abstractive Text Summarization
http://w3id.org/mlso/vocab/ml_task_type/ActionDetection,https://paperswithcode.com/task/action-detection,Action Detection
http://w3id.org/mlso/vocab/ml_task_type/ActionDetection,https://paperswithcode.com/task/anomaly-detection-in-edge-streams,Action Detection
http://w3id.org/mlso/vocab/ml_task_type/ActionLocalization,https://paperswithcode.com/task/action-localization,Action Localization
http://w3id.org/mlso/vocab/ml_task_type/AudioClassification,https://paperswithcode.com/task/audio-classification,Audio Classification
http://w3id.org/mlso/vocab/ml_task_type/CausalLanguageModeling,https://paperswithcode.com/task/causal-language-modeling,Causal Language Modeling
http://w3id.org/mlso/vocab/ml_task_type/CommonSenseReasoning(Few-Shot),https://paperswithcode.com/task/common-sense-reasoning-few-shot,Common Sense Reasoning (Few-Shot)
http://w3id.org/mlso/vocab/ml_task_type/CommonSenseReasoning(One-Shot),https://paperswithcode.com/task/common-sense-reasoning-one-shot,Common Sense Reasoning (One-Shot)
http://w3id.org/mlso/vocab/ml_task_type/ComposedImageRetrieval(CoIR),https://paperswithcode.com/task/composed-image-retrieval,Composed Image Retrieval (CoIR)
http://w3id.org/mlso/vocab/ml_task_type/DependencyParsing,https://paperswithcode.com/task/dependency-parsing,Dependency Parsing
http://w3id.org/mlso/vocab/ml_task_type/DocumentImageClassification,https://paperswithcode.com/task/document-image-classification,Document Image Classification
http://w3id.org/mlso/vocab/ml_task_type/FaceRecognition,https://paperswithcode.com/task/face-recognition,Face Recognition
http://w3id.org/mlso/vocab/ml_task_type/FaceRecognition,https://paperswithcode.com/task/face-recognition-closed-set,Face Recognition
http://w3id.org/mlso/vocab/ml_task_type/FaceRecognition,https://paperswithcode.com/task/robust-face-recognition,Face Recognition
http://w3id.org/mlso/vocab/ml_task_type/FaceRecognition,https://paperswithcode.com/task/unsupervised-face-recognition,Face Recognition
http://w3id.org/mlso/vocab/ml_task_type/Few-Shot3DPointCloudClassification,https://paperswithcode.com/task/few-shot-3d-point-cloud-classification,Few-Shot 3D Point Cloud Classification
http://w3id.org/mlso/vocab/ml_task_type/Few-ShotAudioClassification,https://paperswithcode.com/task/few-shot-audio-classification,Few-Shot Audio Classification
http://w3id.org/mlso/vocab/ml_task_type/Few-ShotClass-IncrementalLearning,https://paperswithcode.com/task/few-shot-class-incremental-learning,Few-Shot Class-Incremental Learning
http://w3id.org/mlso/vocab/ml_task_type/Few-ShotRelationClassification,https://paperswithcode.com/task/few-shot-relation-classification,Few-Shot Relation Classification
http://w3id.org/mlso/vocab/ml_task_type/Few-ShotSemanticSegmentation,https://paperswithcode.com/task/few-shot-image-segmentation,Few-Shot Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Few-ShotTextClassification,https://paperswithcode.com/task/few-shot-text-classification,Few-Shot Text Classification
http://w3id.org/mlso/vocab/ml_task_type/Few-shot3DPointCloudSemanticSegmentation,https://paperswithcode.com/task/few-shot-3d-point-cloud-semantic-segmentation,Few-shot 3D Point Cloud Semantic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/Few-shotNER,https://paperswithcode.com/task/few-shot-ner,Few-shot NER
http://w3id.org/mlso/vocab/ml_task_type/FewShotTemporalActionLocalization,https://paperswithcode.com/task/few-shot-temporal-action-localization,Few Shot Temporal Action Localization
http://w3id.org/mlso/vocab/ml_task_type/GenerativeQuestionAnswering,https://paperswithcode.com/task/generative-question-answering,Generative Question Answering
http://w3id.org/mlso/vocab/ml_task_type/GenerativeVisualQuestionAnswering,https://paperswithcode.com/task/generative-visual-question-answering,Generative Visual Question Answering
http://w3id.org/mlso/vocab/ml_task_type/HandPoseEstimation,https://paperswithcode.com/task/hand-pose-estimation,Hand Pose Estimation
http://w3id.org/mlso/vocab/ml_task_type/HandwritingRecognition,https://paperswithcode.com/task/handwriting-recognition,Handwriting Recognition
http://w3id.org/mlso/vocab/ml_task_type/ImageRecognition,https://paperswithcode.com/task/image-recognition,Image Recognition
http://w3id.org/mlso/vocab/ml_task_type/ImageRegistration,https://paperswithcode.com/task/image-registration,Image Registration
http://w3id.org/mlso/vocab/ml_task_type/InteractiveVideoObjectSegmentation,https://paperswithcode.com/task/interactive-video-object-segmentation,Interactive Video Object Segmentation
http://w3id.org/mlso/vocab/ml_task_type/LanguageModelling,https://paperswithcode.com/task/cross-document-language-modeling,Language Modelling
http://w3id.org/mlso/vocab/ml_task_type/LanguageModelling,https://paperswithcode.com/task/language-modelling,Language Modelling
http://w3id.org/mlso/vocab/ml_task_type/LogicalReasoningQuestionAnswering,https://paperswithcode.com/task/logical-reasoning-question-ansering,Logical Reasoning Question Answering
http://w3id.org/mlso/vocab/ml_task_type/MedicalImageClassification,https://paperswithcode.com/task/medical-image-classification,Medical Image Classification
http://w3id.org/mlso/vocab/ml_task_type/MeterReading,https://paperswithcode.com/task/meter-reading,Meter Reading
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageInference(Few-Shot),https://paperswithcode.com/task/few-shot-nli,Natural Language Inference (Few-Shot)
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageInference(Few-Shot),https://paperswithcode.com/task/natural-language-inference-few-shot,Natural Language Inference (Few-Shot)
http://w3id.org/mlso/vocab/ml_task_type/NaturalLanguageInference(One-Shot),https://paperswithcode.com/task/natural-language-inference-one-shot,Natural Language Inference (One-Shot)
http://w3id.org/mlso/vocab/ml_task_type/ObjectDiscovery,https://paperswithcode.com/task/object-discovery,Object Discovery
http://w3id.org/mlso/vocab/ml_task_type/One-ShotInstanceSegmentation,https://paperswithcode.com/task/one-shot-instance-segmentation,One-Shot Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/One-ShotObjectDetection,https://paperswithcode.com/task/one-shot-object-detection,One-Shot Object Detection
http://w3id.org/mlso/vocab/ml_task_type/One-shotUnsupervisedDomainAdaptation,https://paperswithcode.com/task/one-shot-unsupervised-domain-adaptation,One-shot Unsupervised Domain Adaptation
http://w3id.org/mlso/vocab/ml_task_type/PedestrianDetection,https://paperswithcode.com/task/pedestrian-detection,Pedestrian Detection
http://w3id.org/mlso/vocab/ml_task_type/ReadingComprehension(Few-Shot),https://paperswithcode.com/task/reading-comprehension-few-shot,Reading Comprehension (Few-Shot)
http://w3id.org/mlso/vocab/ml_task_type/ReadingComprehension(One-Shot),https://paperswithcode.com/task/reading-comprehension-one-shot,Reading Comprehension (One-Shot)
http://w3id.org/mlso/vocab/ml_task_type/ReadingComprehension(Zero-Shot),https://paperswithcode.com/task/reading-comprehension-zero-shot,Reading Comprehension (Zero-Shot)
http://w3id.org/mlso/vocab/ml_task_type/Real-timeInstanceSegmentation,https://paperswithcode.com/task/real-time-instance-segmentation,Real-time Instance Segmentation
http://w3id.org/mlso/vocab/ml_task_type/SaliencyDetection,https://paperswithcode.com/task/saliency-detection,Saliency Detection
http://w3id.org/mlso/vocab/ml_task_type/SaliencyPrediction,https://paperswithcode.com/task/saliency-prediction,Saliency Prediction
http://w3id.org/mlso/vocab/ml_task_type/SalientObjectDetection,https://paperswithcode.com/task/co-saliency-detection,Salient Object Detection
http://w3id.org/mlso/vocab/ml_task_type/SalientObjectDetection,https://paperswithcode.com/task/rgb-d-salient-object-detection,Salient Object Detection
http://w3id.org/mlso/vocab/ml_task_type/SalientObjectDetection,https://paperswithcode.com/task/salient-object-detection-1,Salient Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Self-SupervisedActionRecognition,https://paperswithcode.com/task/self-supervised-action-recognition,Self-Supervised Action Recognition
http://w3id.org/mlso/vocab/ml_task_type/Self-SupervisedActionRecognitionLinear,https://paperswithcode.com/task/self-supervised-action-recognition-linear,Self-Supervised Action Recognition Linear
http://w3id.org/mlso/vocab/ml_task_type/Self-SupervisedAudioClassification,https://paperswithcode.com/task/self-supervised-audio-classification,Self-Supervised Audio Classification
http://w3id.org/mlso/vocab/ml_task_type/Self-SupervisedImageClassification,https://paperswithcode.com/task/self-supervised-image-classification,Self-Supervised Image Classification
http://w3id.org/mlso/vocab/ml_task_type/SentimentAnalysis,https://paperswithcode.com/task/sentiment-analysis,Sentiment Analysis
http://w3id.org/mlso/vocab/ml_task_type/SentimentAnalysis,https://paperswithcode.com/task/sentiment-analysis-product-user,Sentiment Analysis
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedDomainAdaptation,https://paperswithcode.com/task/unsupervised-domain-adaptation,Unsupervised Domain Adaptation
http://w3id.org/mlso/vocab/ml_task_type/VideoAnomalyDetection,https://paperswithcode.com/task/video-anomaly-detection,Video Anomaly Detection
http://w3id.org/mlso/vocab/ml_task_type/VideoSummarization,https://paperswithcode.com/task/video-summarization,Video Summarization
http://w3id.org/mlso/vocab/ml_task_type/VisualReasoning,https://paperswithcode.com/task/visual-reasoning,Visual Reasoning
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotActionDetection,https://paperswithcode.com/task/zero-shot-action-detection,Zero-Shot Action Detection
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotActionRecognition,https://paperswithcode.com/task/zero-shot-action-recognition,Zero-Shot Action Recognition
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotEnvironmentSoundClassification,https://paperswithcode.com/task/zero-shot-environment-sound-classification,Zero-Shot Environment Sound Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotHuman-ObjectInteractionDetection,https://paperswithcode.com/task/zero-shot-human-object-interaction-detection,Zero-Shot Human-Object Interaction Detection
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotObjectDetection,https://paperswithcode.com/task/generalized-zero-shot-object-detection,Zero-Shot Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotObjectDetection,https://paperswithcode.com/task/zero-shot-object-detection,Zero-Shot Object Detection
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotTextClassification,https://paperswithcode.com/task/zero-shot-text-classification,Zero-Shot Text Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotTransferImageClassification,https://paperswithcode.com/task/zero-shot-transfer-image-classification,Zero-Shot Transfer Image Classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotVideoQuestionAnswer,https://paperswithcode.com/task/zeroshot-video-question-answer,Zero-Shot Video Question Answer
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotVideoRetrieval,https://paperswithcode.com/task/zero-shot-video-retrieval,Zero-Shot Video Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotRelationClassification,https://paperswithcode.com/task/zero-shot-relation-classification,Zero-shot Relation Classification
http://w3id.org/mlso/vocab/ml_task_type/ZeroShotSkeletalActionRecognition,https://paperswithcode.com/task/generalized-zero-shot-skeletal-action,Zero Shot Skeletal Action Recognition
